port_6,port_7,port_8,port_9,port_10,port_11,port_12,port_13,port_14,port_15,port_16,port_17,port_18,port_19,port_20,port_21,port_22,port_23,port_24,port_25,port_26,port_27,port_28,port_29,port_31,port_32,time,lap_#,event_label
-19.2887924528,-20.2428886792,-20.597609434,-19.3791603774,-16.6223509434,-18.369245283,-17.6079792453,-17.2812509434,-18.5447037736,-18.5695584906,-18.2544554717,-14.4164037736,-17.2749530189,-16.2068683019,-18.2258018868,-16.6164396226,-17.1949169811,-16.7407283019,-17.1017169811,-14.1177075472,-12.3251303774,-11.6770998113,-11.8949679245,-11.6725226415,-10.1555056604,-10.8206811321,2140.7,lap_10,event_8
-20.3124924528,-20.6152886792,-21.106809434,-19.9157603774,-17.3405509434,-18.882145283,-18.5084792453,-18.1383509434,-19.4390037736,-19.6705584906,-19.3184554717,-15.9073037736,-18.9771830189,-17.8130483019,-18.7493018868,-17.8495396226,-19.2186469811,-18.3568183019,-18.3711169811,-16.0174875472,-15.8736603774,-14.9056698113,-14.7778679245,-14.1763726415,-12.8398056604,-13.3200811321,2141.0,lap_10,event_8
-20.9949924528,-21.7322886792,-22.125209434,-20.4522303774,-17.3405509434,-18.882145283,-18.3283792453,-18.3097509434,-19.6178037736,-19.4870584906,-19.3184554717,-16.0729037736,-19.3176830189,-17.6347483019,-18.7493018868,-18.3775396226,-19.2186469811,-19.0739583019,-18.9151169811,-16.8796075472,-17.0562603774,-16.3574698113,-16.4687679245,-15.5099226415,-14.5170956604,-15.3192411321,2141.3,lap_10,event_8
-21.6774924528,-22.4770886792,-22.634409434,-20.6311003774,-18.2383509434,-19.395045283,-19.4088792453,-18.9954509434,-19.9755037736,-20.2209384906,-19.4954554717,-16.0729037736,-18.4664830189,-17.9913283019,-19.6217418868,-19.2585396226,-19.7700169811,-19.0739583019,-18.9151169811,-17.2245075472,-16.7183603774,-16.5187698113,-16.4687679245,-16.0099226415,-15.5227056604,-16.4830811321,2141.6,lap_10,event_8
-23.5542924528,-24.8973886792,-24.671509434,-22.5971603774,-19.6748509434,-21.104745283,-21.0292992453,-20.8811509434,-21.4063037736,-21.6874784906,-21.4464554717,-17.7294037736,-20.6793830189,-19.5961283019,-21.1892018868,-20.4915396226,-20.8727169811,-20.6875283019,-21.0912169811,-18.0866075472,-17.5631603774,-17.0027698113,-16.8069679245,-16.3433226415,-15.3551056604,-15.9842911321,2142.0,lap_10,event_9
-21.5068924528,-22.4770886792,-22.634409434,-21.1676603774,-18.0588509434,-19.907945283,-19.5889792453,-19.5101509434,-20.3332037736,-20.2209384906,-20.3824554717,-16.4042037736,-19.4878830189,-18.3479283019,-19.6217418868,-18.9065396226,-19.5862169811,-19.0739583019,-19.0964169811,-16.7072075472,-16.0425603774,-15.2282698113,-15.6233379245,-15.0098226415,-14.0141356604,-14.1532211321,2142.3,lap_10,event_9
-20.3124924528,-21.3599886792,-21.616009434,-20.4522303774,-17.6996509434,-18.711145283,-18.3283792453,-18.6525509434,-19.4390037736,-19.6705584906,-19.3184554717,-15.5760037736,-18.9771830189,-17.6347483019,-19.0982818868,-18.0255396226,-18.4835069811,-17.6387083019,-18.0084169811,-14.2905075472,-12.8326103774,-12.6471698113,-13.2515679245,-13.1756126415,-11.6654056604,-12.3202811321,2142.6,lap_10,event_9
-21.8480924528,-22.2908886792,-22.464709434,-21.3463503774,-18.2383509434,-20.249845283,-19.5889792453,-19.3381509434,-20.5121037736,-20.4044384906,-20.0274554717,-16.2386037736,-18.9771830189,-17.6347483019,-19.6217418868,-19.2585396226,-19.2186469811,-19.2532283019,-19.2778169811,-17.7418075472,-17.2252603774,-16.1961698113,-16.9760679245,-16.1766226415,-15.6902056604,-16.3167811321,2142.9,lap_10,event_9
-23.8955924528,-24.5249886792,-24.501509434,-23.4905603774,-20.5726509434,-22.472445283,-21.9273792453,-21.9091509434,-23.0160037736,-22.4196584906,-22.5104554717,-18.5577037736,-21.3602830189,-19.7744283019,-21.8857018868,-21.0205396226,-21.2403169811,-21.2254283019,-21.2725169811,-18.9488075472,-18.7457603774,-18.2932698113,-18.6670679245,-17.6768226415,-16.0254056604,-17.1480811321,2143.2,lap_10,event_9
-23.7248924528,-24.1526886792,-24.671509434,-22.7758603774,-19.8544509434,-21.275645283,-21.3885292453,-21.0521509434,-21.9429037736,-21.8705184906,-21.8004554717,-18.3920037736,-21.3602830189,-20.4876283019,-22.0598018868,-21.5485396226,-21.6078169811,-21.2254283019,-21.8165169811,-18.4315075472,-16.7183603774,-16.5187698113,-16.4687679245,-16.5100226415,-15.0198756604,-15.8180311321,2143.6,lap_10,event_9
-25.0898924528,-25.6420886792,-26.029509434,-24.5626603774,-21.1113509434,-23.156245283,-23.0050792453,-22.5951509434,-24.0890037736,-23.5178584906,-23.2194554717,-18.8890037736,-22.3816830189,-20.8442283019,-22.2340018868,-21.7245396226,-21.7916169811,-21.9425283019,-22.7232169811,-19.1212075472,-18.2389603774,-17.9706698113,-17.6524679245,-16.3433226415,-15.6902056604,-16.8155811321,2143.9,lap_10,event_9
-23.8955924528,-25.0835886792,-25.350509434,-24.0266603774,-20.7522509434,-22.814245283,-22.6458792453,-22.0811509434,-23.5525037736,-22.7857584906,-22.8644554717,-18.7233037736,-21.7007830189,-20.3093283019,-22.5822018868,-21.9015396226,-22.5268169811,-21.7632283019,-22.5419169811,-19.4660075472,-18.9146603774,-18.6159698113,-19.3433679245,-18.0102226415,-17.1986056604,-18.3119811321,2144.2,lap_10,event_9
-25.7727924528,-26.0144886792,-26.198509434,-25.2774603774,-21.6500509434,-23.498245283,-23.3642792453,-23.1091509434,-24.6256037736,-23.8839584906,-23.7514554717,-19.5512037736,-22.7220830189,-21.7357283019,-23.6269018868,-22.7815396226,-22.7106169811,-23.0182283019,-22.9046169811,-19.9833075472,-18.5768603774,-17.8093698113,-17.9906679245,-18.1769226415,-16.5282056604,-17.3143811321,2144.5,lap_10,event_9
-25.2604924528,-26.5729886792,-26.198509434,-25.4560603774,-22.3682509434,-24.011245283,-23.9031792453,-23.2811509434,-24.6256037736,-24.6160584906,-24.4604554717,-20.7112037736,-23.7434830189,-22.6272283019,-24.1493018868,-23.6625396226,-24.1808169811,-23.7354283019,-23.8113169811,-21.5352075472,-20.4352603774,-20.5517698113,-20.6961679245,-20.3438226415,-19.8801056604,-20.1408811321,2144.8,lap_10,event_9
-24.4073924528,-24.8973886792,-25.350509434,-23.6692603774,-21.4704509434,-22.985245283,-22.6458792453,-21.9091509434,-23.3736037736,-22.9687584906,-23.0424554717,-18.8890037736,-22.0411830189,-21.0225283019,-23.1046018868,-21.7245396226,-23.0781169811,-22.3011283019,-22.1792169811,-19.2936075472,-18.2389603774,-17.8093698113,-18.1597679245,-18.1769226415,-16.8634056604,-17.6468811321,2145.2,lap_10,event_9
-23.3836924528,-23.9664886792,-24.501509434,-23.1331603774,-20.3931509434,-21.788545283,-21.9273792453,-21.9091509434,-22.3006037736,-22.6026584906,-22.3324554717,-18.5577037736,-21.7007830189,-20.1310283019,-21.1892018868,-20.6685396226,-21.4241169811,-20.8668283019,-20.5472169811,-17.3969075472,-16.8873603774,-15.7122698113,-15.6233379245,-15.3432226415,-14.5170956604,-14.8196911321,2145.5,lap_10,event_9
-22.5305924528,-23.2217886792,-23.652509434,-22.2397603774,-19.3157509434,-20.762745283,-20.6695792453,-20.3671509434,-22.1217037736,-22.2365584906,-21.6234554717,-17.5638037736,-20.6793830189,-19.2395283019,-20.1445418868,-19.2585396226,-19.9538169811,-19.7911283019,-19.4591169811,-15.8450675472,-14.6910603774,-14.5829698113,-14.0995279245,-13.6763126415,-11.4977056604,-12.6534811321,2145.8,lap_10,event_9
-22.8717924528,-23.7802886792,-23.992509434,-22.9545603774,-19.6748509434,-21.446645283,-20.8496792453,-21.2241509434,-22.4794037736,-22.4196584906,-22.3324554717,-17.5638037736,-20.6793830189,-19.4178283019,-21.0151018868,-19.9635396226,-19.5862169811,-19.6118283019,-19.8218169811,-15.6726375472,-14.3531603774,-14.4216698113,-13.9299579245,-13.8430026415,-12.6720056604,-13.3200811321,2146.1,lap_10,event_9
-22.8717924528,-23.4079886792,-23.992509434,-22.4184603774,-19.4953509434,-21.275645283,-20.6695792453,-20.1951509434,-22.1217037736,-20.9548684906,-20.5594554717,-15.4103037736,-18.6367830189,-17.2781383019,-18.7493018868,-18.3775396226,-17.9314469811,-17.6387083019,-17.1017169811,-12.3896075472,-10.8018603774,-10.2219698113,-10.7079679245,-10.0025226415,-8.64570566038,-9.15428113208,2146.4,lap_10,event_9
-23.7248924528,-23.5940886792,-24.161509434,-23.4905603774,-20.2135509434,-21.446645283,-21.3885292453,-21.3951509434,-22.4794037736,-22.2365584906,-22.3324554717,-18.2264037736,-22.2113830189,-20.3093283019,-22.7563018868,-21.3725396226,-21.6078169811,-21.2254283019,-21.0912169811,-17.3969075472,-15.8736603774,-15.5508698113,-15.6233379245,-14.8431226415,-12.6720056604,-13.4866811321,2146.8,lap_10,event_9
-24.2367924528,-25.8282886792,-26.198509434,-25.2774603774,-21.4704509434,-23.327245283,-22.6458792453,-22.9381509434,-24.2679037736,-24.2500584906,-23.7514554717,-19.0546037736,-22.0411830189,-21.0225283019,-22.9304018868,-22.0775396226,-22.1592169811,-22.1218283019,-22.1792169811,-18.7763075472,-17.2252603774,-17.3253698113,-17.3142679245,-16.6767226415,-15.5227056604,-16.4830811321,2147.1,lap_10,event_9
-26.1137924528,-27.1315886792,-27.556509434,-27.0642603774,-22.9069509434,-25.037245283,-25.1604792453,-24.4811509434,-26.0566037736,-25.5312584906,-25.1704554717,-20.3802037736,-24.5945830189,-22.6272283019,-24.4975018868,-23.3105396226,-23.4457169811,-23.1975283019,-23.0859169811,-19.8109075472,-18.2389603774,-17.6480698113,-18.1597679245,-17.5101226415,-16.6958056604,-16.6493811321,2147.4,lap_10,event_9
-25.4310924528,-26.7591886792,-27.047509434,-25.6347603774,-21.8296509434,-24.524245283,-23.9031792453,-24.1381509434,-25.5196037736,-25.5312584906,-25.5244554717,-20.5452037736,-24.0838830189,-22.8056283019,-24.4975018868,-24.1915396226,-24.1808169811,-23.7354283019,-23.6299169811,-21.1903075472,-19.9283603774,-19.0998698113,-19.3433679245,-18.5102226415,-17.5338056604,-18.4781811321,2147.7,lap_10,event_9
-27.4787924528,-28.2481886792,-28.744509434,-27.2429603774,-23.8047509434,-26.404245283,-26.0585792453,-26.0231509434,-26.9506037736,-26.9956584906,-26.9434554717,-22.0362037736,-26.1265830189,-24.2320283019,-25.8905018868,-24.8955396226,-25.0998169811,-24.9904283019,-25.4433169811,-22.9146075472,-21.4489603774,-21.5196698113,-21.5415679245,-21.5106226415,-20.2153056604,-20.9721811321,2148.0,lap_10,event_9
-28.8437924528,-29.5521886792,-29.593509434,-28.6724603774,-25.6001509434,-27.772245283,-27.8546792453,-27.5661509434,-28.9176037736,-28.8260584906,-28.8944554717,-23.1962037736,-26.9772830189,-25.6584283019,-27.8058018868,-27.0095396226,-27.3052169811,-26.7833283019,-26.7127169811,-24.2940075472,-23.9826603774,-23.7781698113,-23.7398679245,-23.1775226415,-22.8968056604,-23.2998811321,2148.4,lap_10,event_9
-28.3317924528,-28.9931886792,-28.744509434,-27.7790603774,-25.2411509434,-27.259245283,-26.4177792453,-26.5381509434,-28.0236037736,-28.2768584906,-27.6524554717,-23.0302037736,-26.6372830189,-25.3018283019,-26.9352018868,-26.3055396226,-27.3052169811,-26.4247283019,-26.7127169811,-24.4664075472,-23.9826603774,-24.1011698113,-23.9088679245,-23.3442226415,-22.7292056604,-23.2998811321,2148.7,lap_10,event_9
-26.9667924528,-27.8761886792,-28.405509434,-27.6003603774,-24.1639509434,-25.892245283,-25.8789792453,-25.8521509434,-27.8446037736,-27.5447584906,-27.1204554717,-21.7052037736,-25.4456830189,-24.4103283019,-26.0646018868,-25.6005396226,-25.4673169811,-25.3490283019,-25.4433169811,-22.7422075472,-22.1246603774,-22.0036698113,-22.0488679245,-21.6773226415,-20.8857056604,-21.8034811321,2149.0,lap_10,event_9
-27.8197924528,-27.8761886792,-28.065509434,-27.6003603774,-23.6252509434,-26.234245283,-26.4177792453,-26.1951509434,-27.8446037736,-27.5447584906,-27.4754554717,-23.0302037736,-25.9563830189,-25.1235283019,-27.4575018868,-26.3055396226,-26.5701169811,-26.4247283019,-26.5314169811,-24.6389075472,-23.8146603774,-23.2941698113,-23.5707679245,-23.1775226415,-22.7292056604,-23.4660811321,2149.3,lap_10,event_9
-27.3077924528,-28.6211886792,-28.235509434,-27.0642603774,-23.9843509434,-25.892245283,-26.2381792453,-25.1661509434,-27.1296037736,-26.9956584906,-26.5884554717,-22.6992037736,-26.4669830189,-24.7669283019,-26.9352018868,-25.7765396226,-25.2836169811,-25.5283283019,-25.8060169811,-23.4319075472,-22.4625603774,-22.0036698113,-21.8797679245,-21.6773226415,-21.7236056604,-22.6347811321,2149.6,lap_10,event_9
-27.8197924528,-28.8071886792,-28.744509434,-26.5282603774,-23.9843509434,-25.550245283,-25.3400792453,-25.1661509434,-26.5926037736,-26.4464584906,-26.2344554717,-23.1962037736,-26.6372830189,-25.3018283019,-27.9799018868,-27.0095396226,-26.5701169811,-26.2454283019,-26.8941169811,-24.8113075472,-23.6456603774,-23.2941698113,-23.4016679245,-22.6775226415,-22.3940056604,-22.8010811321,2150.0,lap_10,event_10
-27.8197924528,-28.9931886792,-28.914509434,-27.9576603774,-24.7021509434,-26.746245283,-26.2381792453,-26.1951509434,-27.4876037736,-28.0938584906,-28.0074554717,-24.1902037736,-27.8292830189,-27.2635283019,-29.0246018868,-28.4195396226,-28.9597169811,-28.2175283019,-28.7077169811,-25.5012075472,-24.3206603774,-23.9391698113,-24.0779679245,-23.6776226415,-22.8968056604,-23.4660811321,2150.3,lap_10,event_10
-25.9427924528,-27.1315886792,-27.386509434,-25.9921603774,-22.9069509434,-24.866245283,-24.4419792453,-24.3091509434,-25.5196037736,-25.8973584906,-25.3474554717,-23.1962037736,-26.8072830189,-25.8367283019,-27.4575018868,-26.8335396226,-27.1214169811,-26.7833283019,-27.2567169811,-25.5012075472,-23.9826603774,-23.2941698113,-23.5707679245,-23.5106226415,-22.7292056604,-23.2998811321,2150.6,lap_10,event_10
-26.2837924528,-27.1315886792,-27.556509434,-26.5282603774,-23.6252509434,-25.208245283,-25.1604792453,-24.8241509434,-26.0566037736,-26.6295584906,-25.8794554717,-22.8642037736,-25.7860830189,-25.3018283019,-27.1093018868,-26.3055396226,-27.3052169811,-27.1418283019,-26.8941169811,-24.4664075472,-23.1386603774,-23.1331698113,-23.0634679245,-22.3441226415,-21.3884056604,-21.9697811321,2150.9,lap_10,event_10
-25.4310924528,-26.3867886792,-27.217509434,-25.4560603774,-22.5478509434,-24.011245283,-24.0827792453,-23.9661509434,-24.9833037736,-25.5312584906,-25.1704554717,-22.5332037736,-25.4456830189,-24.7669283019,-26.9352018868,-26.1295396226,-26.2025169811,-26.4247283019,-26.3500169811,-25.3286075472,-22.8006603774,-22.6491698113,-23.2325679245,-23.3442226415,-21.7236056604,-22.6347811321,2151.2,lap_10,event_10
